date;DZD;AUD;BWP;BRL;BND;CAD;CLP;CNY;CZK;DKK;EUR;INR;ILS;JPY;KRW;KWD;MYR;MUR;MXN;NZD;NOK;OMR;PEN;PHP;PLN;QAR;RUB;SAR;SGD;ZAR;SEK;CHF;THB;TTD;AED;GBP;USD;UYU
20/07/2021;;0.7324;;5.2459;;1.273;759.71;6.4836;21.789;6.3169;1.1775;74.8596;3.298;109.49;1145.7;;;42.879;20.1348;0.694;9.0166;;3.948;;3.9012;;74.491;;;14.53995;8.6982;0.9194;32.83;6.7454;;1.36185;1;43.9
21/07/2021;;0.7298;0.0901;5.251;1.3671;1.2589;758.85;6.473;21.828;6.3188;1.1772;;;109.97;1151;;;42.8666;20.1907;0.692;8.9881;;3.948;50.444;3.9035;;74.4947;;1.3671;14.67585;8.7311;0.9219;32.865;6.7577;;1.3604;1;43.812
22/07/2021;135.0168;0.7356;0.0906;5.1972;1.3622;1.2567;755.37;6.4655;21.774;6.3169;1.1775;74.3679;3.271;;1150.6;;4.2265;42.833;20.1812;0.6958;8.8149;;3.936;50.312;3.8801;;73.6945;;1.3622;14.54245;8.693;0.91855;32.851;6.7646;;1.3762;1;43.741
23/07/2021;135.0839;0.7365;0.0901;5.1695;1.3597;1.2575;750.81;6.4774;21.795;6.3212;1.1767;74.4262;3.271;;1151;;4.2235;42.832;;0.6978;8.8438;;3.918;50.235;3.8851;;73.7663;;1.3597;14.7879;8.6875;0.92135;32.922;6.7694;;1.3736;1;43.743
26/07/2021;135.1205;0.7353;0.0896;5.1857;1.3609;1.2549;758.44;6.4834;21.745;6.3097;1.1787;74.4578;3.264;110.4;1149.5;0.30085;4.2253;;20.0245;0.6971;8.8462;0.3845;3.908;50.238;3.8915;3.64;74.098;3.75;1.3609;14.82195;8.6641;0.918;;6.7739;3.6725;1.3784;1;43.786
27/07/2021;135.0716;0.7372;;5.1663;1.358;1.2578;764.21;6.5063;21.749;6.2973;1.181;74.416;3.254;110.25;1153.2;0.3007;4.229;42.8026;19.977;0.6995;8.8419;0.3845;3.914;50.341;3.9017;3.64;73.8471;3.75;1.358;14.87525;8.6535;0.91705;32.92;6.7702;3.6725;1.3792;1;43.792
28/07/2021;134.9681;0.7361;0.09;5.1521;1.36;1.2566;761.03;6.5037;21.702;6.2991;1.1807;74.435;3.252;109.86;1150.2;0.3006;4.2313;42.8065;19.9535;0.6963;8.8785;0.3845;;50.338;3.8849;3.64;73.6088;3.75;1.36;14.78855;8.6339;0.91465;;6.7616;3.6725;1.3879;1;43.789
29/07/2021;;0.7383;0.0902;5.0676;1.3551;1.245;767.29;6.464;21.482;;1.1873;74.2822;3.244;109.75;1154.8;0.30045;4.2225;42.7844;19.8448;0.6954;;0.3845;;50.39;3.8617;3.64;73.1904;3.75;1.3551;;8.5851;0.90895;32.881;;3.6725;1.3961;1;43.643
30/07/2021;134.5356;0.7381;0.0906;5.121;1.3534;1.2462;758.53;6.4568;21.445;6.2551;1.1891;74.3871;3.233;109.5;1147.4;;;42.8684;19.8455;0.7001;8.7802;0.3845;4.036;50.342;3.841;;73.1388;;1.3534;14.55405;8.5582;0.90515;32.894;;;1.3968;1;43.704
02/08/2021;134.5905;;0.0905;5.1373;1.3534;;760.2;6.4609;21.433;6.2579;1.1886;74.4035;3.227;109.64;1147.5;0.30045;4.2255;42.8095;19.852;0.6963;8.7931;0.3845;4.05;50.223;3.8377;3.64;73.0156;3.75;1.3534;14.42425;8.5862;0.90475;32.959;;3.6725;1.39;1;43.57
03/08/2021;134.6087;0.7397;0.091;5.2458;1.3519;1.2545;761.39;6.4648;21.442;6.258;1.1885;74.2957;3.217;109.3;1151.5;0.3003;4.2253;42.7637;19.892;0.6997;8.7794;0.3845;4.07;49.998;3.8315;3.64;72.8724;3.75;1.3519;14.3637;8.5855;0.90265;32.993;6.7434;3.6725;1.3935;1;43.641
04/08/2021;134.688;0.7397;0.0915;5.2085;1.3493;1.2545;774.54;6.4597;21.43;6.2699;1.1861;74.1493;3.213;109.04;1150.7;0.3003;4.227;42.7563;19.9547;0.7058;8.8146;0.3845;4.072;49.845;3.8366;3.64;72.7857;3.75;1.3493;14.2842;8.587;0.90485;33.079;6.7411;3.6725;1.3927;1;43.695
05/08/2021;135.0263;0.7395;0.0911;5.1459;1.3512;1.2497;775.54;6.4618;21.452;6.2756;1.185;74.2644;3.214;109.65;1145.8;0.30045;4.221;42.789;19.9293;0.7047;8.811;0.3845;4.064;49.717;3.8485;3.64;73.168;3.75;1.3512;14.3685;8.6005;0.90625;33.144;;3.6725;1.3917;1;43.668
06/08/2021;135.1179;0.7391;0.0908;5.2404;1.3515;1.255;776.69;6.4647;21.52;6.2989;1.1807;74.1888;3.217;109.87;1143.5;;4.219;42.7839;;0.7044;8.8278;;4.085;50.012;3.8519;;73.1304;;1.3515;14.4811;8.6191;0.90835;33.358;;;1.391;1;43.703
09/08/2021;;0.7357;0.0901;5.2768;;1.2565;784.5;6.4764;21.59;6.3234;1.1761;74.2261;3.221;;1142.3;;4.224;42.8297;20.0648;0.701;8.918;0.3845;;50.361;3.8885;3.64;73.5078;3.75;;;8.6636;0.91685;33.448;6.7578;3.6725;1.3881;1;43.652
10/08/2021;135.5328;0.733;0.0898;5.2211;;1.254;787.4;6.4809;21.652;6.3447;1.1722;74.3855;3.227;110.33;1145;0.30085;;42.8283;20.1038;0.6971;8.9302;;4.06;50.366;3.8937;3.64;73.5962;3.75;1.3569;14.81015;8.7106;0.9216;33.465;6.7617;3.6725;1.3861;1;43.649
11/08/2021;135.6182;0.7338;0.0895;5.2007;1.3597;1.2506;780.08;6.4857;21.679;6.3469;1.1718;74.4276;3.218;110.67;1148.5;0.30095;4.2385;42.8675;19.953;0.7006;8.922;0.3845;4.081;50.394;3.9148;3.64;73.9695;3.75;1.3597;14.793;8.729;0.92345;33.382;6.7748;3.6725;1.3818;1;
12/08/2021;135.5084;0.7365;0.09;5.2345;1.3567;1.252;773.01;6.4769;21.636;6.3354;1.1739;74.2816;3.221;110.35;1155;0.30085;4.2355;42.84;19.8907;0.7034;8.8385;0.3845;4.096;50.411;3.9074;3.64;73.5671;3.75;1.3567;14.70825;8.6855;0.92225;;6.7729;;1.3851;1;43.343
13/08/2021;135.545;0.7337;0.0896;5.2468;1.3584;1.2514;772.78;6.48;21.579;6.3213;1.1765;74.2971;3.223;110.45;1158.9;;4.2355;42.7957;19.8603;0.7007;8.8188;;4.071;50.393;3.8934;;73.4721;;1.3584;14.8352;8.6884;0.92195;33.281;6.7482;;1.3804;1;43.328
16/08/2021;;;;;;;;6.4783;;;1.1772;;;109.49;;;;;;;;;;;;;;;;;;0.91375;;;;1.386;1;
17/08/2021;;;;;;;;6.4814;;;1.1767;;;109.3;;;;;;;;;;;;;;;;;;0.9113;;;;1.3792;1;
18/08/2021;;0.7259;0.0895;5.3019;1.3604;1.263;789.62;6.4805;21.7;6.3438;1.1723;74.3002;;109.57;1174.9;0.3009;4.232;42.8291;20.0107;0.6881;8.8902;0.3845;4.088;50.558;3.8861;3.64;73.4633;3.75;1.3604;;8.7301;0.9153;33.201;;3.6725;1.3752;1;43.129
19/08/2021;;0.719;0.0888;5.4174;1.3643;1.2792;787.71;6.4926;21.8;6.3585;1.1696;;3.243;109.98;1172.7;0.3011;4.24;42.8636;20.1175;0.6852;9.0159;0.3845;4.103;50.35;3.9226;3.64;74.1503;;1.3643;15.1644;8.767;0.91725;33.409;6.7532;3.6725;1.3688;1;43.206
20/08/2021;135.8501;0.7133;0.0883;5.4268;1.3637;1.2856;789.98;6.4995;21.896;6.372;1.1671;74.4275;;109.86;1174.5;;4.238;42.929;20.402;0.6815;9.0823;;4.107;50.513;3.9301;;74.364;;1.3637;15.31355;8.8216;0.9167;33.35;6.7563;;1.36215;1;43.225
23/08/2021;135.6549;0.7161;0.0883;5.368;1.3601;1.2682;786.43;6.4903;21.772;6.3466;1.1718;74.2765;3.23;109.84;1176.7;0.301;4.2295;42.8626;20.3907;0.6845;8.9495;0.3845;4.104;50.424;3.9107;3.64;74.0666;3.75;1.3601;15.1887;8.7872;0.9165;33.343;6.7674;3.6725;1.3676;1;42.965
24/08/2021;135.5511;0.7234;0.0888;5.3011;1.3568;1.2608;783.3;6.4773;21.741;6.3348;1.174;74.1379;3.218;109.76;1174;0.3009;4.218;42.779;20.2967;0.6891;8.8589;0.3845;4.089;50.23;3.9086;3.64;73.9465;3.75;1.3568;15.06965;8.7074;0.91345;33.131;6.7598;3.6725;1.3719;1;42.811
25/08/2021;135.4351;0.7245;0.089;5.2459;1.3551;1.2619;782.17;6.4753;21.742;6.3366;1.1736;74.2992;3.227;109.84;1168;0.3009;4.215;42.7262;20.2933;0.6936;8.8499;0.3845;4.092;50.159;3.8869;3.64;73.7428;3.75;1.3551;15.9922;8.6895;0.9137;32.839;6.7728;3.6725;1.3721;1;
26/08/2021;135.4168;0.7264;0.0891;5.2423;1.3536;1.2651;783.03;6.4825;21.708;6.3199;1.1767;74.2578;3.221;110;1166.5;0.3009;4.1915;42.7514;20.3522;0.6965;8.8056;0.3845;4.091;50.074;3.8912;3.64;73.9908;3.75;1.3536;14.9063;8.6941;0.91555;32.76;6.7743;3.6725;1.3738;1;42.603
27/08/2021;135.4474;0.7247;0.0893;5.2194;1.3527;1.2635;785.06;6.4779;21.732;6.3228;1.1761;74.1332;3.232;110;1168.1;;4.194;42.7492;20.2293;0.6941;8.8066;;4.071;49.903;3.8978;;73.9866;;1.3527;14.90305;8.705;0.9178;32.687;6.7612;;1.3707;1;42.53
30/08/2021;135.2826;0.7297;0.0899;5.1946;1.3469;1.2603;784.39;6.4674;21.665;6.3012;1.1801;73.5007;3.222;109.74;1170.8;0.30075;4.169;42.7424;20.1403;0.7005;8.6768;0.3845;;;3.8724;3.64;73.5744;3.75;1.3469;14.63855;8.6461;0.91475;32.507;6.7661;3.6725;;1;42.434
31/08/2021;135.1788;0.7335;0.0902;5.1427;1.3445;1.2617;779.97;6.46;21.569;6.2836;1.1834;73.1536;;109.87;1164.4;0.30075;;42.7417;20.0605;0.7026;8.6699;0.3845;4.081;50.04;3.8386;3.64;73.2781;3.75;1.3445;14.54315;8.5924;0.91395;32.338;;3.6725;1.3769;1;42.464
01/09/2021;135.614;0.7325;0.0904;5.157;1.3449;1.2607;775.14;6.4644;21.492;6.2927;1.1817;72.9589;3.203;110.26;1162.8;0.30075;4.145;42.7867;19.9615;0.7043;8.6852;0.3845;4.076;49.762;3.8238;3.64;73.1912;3.75;1.3449;14.4477;8.6383;0.91655;32.324;6.7393;3.6725;1.3761;1;42.541
07/09/2021;136.188;0.7422;0.0913;;1.3416;1.2621;770.33;6.4584;21.434;6.27;1.186;73.2814;;109.8;1157.3;0.3005;4.1465;42.7105;19.944;0.7145;8.6838;0.3845;4.1;49.93;3.8041;3.64;73.1909;3.75;1.3416;14.31965;8.5494;0.91385;32.499;6.7634;3.6725;1.37915;1;42.589
08/09/2021;136.3542;0.7384;0.0909;5.2518;1.3459;1.2676;777.94;6.4624;21.471;6.2873;1.1827;73.6519;;110.27;1157.9;0.3007;4.1568;42.7249;19.9383;0.7111;8.6793;0.3845;4.087;49.948;3.8213;3.64;73.4421;3.75;1.3459;14.29035;8.5963;0.92095;32.78;6.7623;3.6725;1.3765;1;42.699
09/09/2021;136.3727;0.7349;0.0912;5.2819;1.3459;1.2654;787.51;6.4569;21.457;6.2816;1.1838;73.6887;3.203;110.2;1164.5;0.3007;4.148;42.7912;19.9318;0.709;8.6711;0.3845;4.094;50.136;3.8292;3.64;73.129;3.75;1.3459;14.12665;8.6241;0.9194;32.738;6.7705;3.6725;1.3812;1;42.685
10/09/2021;136.305;0.7382;0.0914;;1.3403;1.2631;791.28;6.4403;21.358;6.28;1.1841;;3.201;109.78;1170.1;;4.1415;42.8183;;0.71;8.6165;;4.093;;3.8402;;72.76;;1.3403;14.07845;8.5965;0.9178;32.686;6.7803;;1.38725;1;42.744
13/09/2021;;;;;;;;6.4528;;;1.178;;;109.96;;;;;;;;;;;;;;3.75;;;;;;;;1.38285;1;
14/09/2021;136.3912;0.734;0.0913;;1.3428;1.2661;784.26;6.4427;21.492;6.2943;1.1814;73.6214;3.211;110.07;1174.3;0.3007;4.149;42.676;19.9035;0.7112;8.6122;0.3845;4.1;50.005;3.8542;3.64;72.7171;3.75;1.3428;14.2361;8.5847;0.92225;32.924;6.7622;3.6725;1.3869;1;42.668
15/09/2021;136.4219;0.7323;0.0908;5.257;1.3433;1.2651;783.25;6.4369;21.412;6.289;1.1824;73.6712;;109.64;1172.2;0.3007;4.1595;42.6652;19.9003;0.708;8.5773;;4.105;49.909;3.8475;3.64;72.852;3.75;1.3433;14.28715;8.5936;0.91655;32.913;6.7525;3.6725;1.3826;1;42.645
16/09/2021;136.539;0.7317;0.0905;5.2588;1.3415;1.2674;781.85;6.4448;21.493;6.3215;1.1763;73.4311;;109.4;1171.7;0.3007;;42.6696;;0.7125;8.6112;0.3845;4.11;49.856;3.8847;3.64;72.4329;3.75;1.3415;14.4753;8.6015;0.9246;32.926;6.7543;3.6725;1.3824;1;42.611
17/09/2021;;0.7303;0.0901;5.3097;1.3459;1.2721;;6.4522;21.474;6.3124;1.178;73.4927;3.207;109.8;1169.1;;4.17;42.7369;19.9853;0.7062;8.5915;;4.107;49.852;3.8882;;72.5602;;1.3459;14.58875;8.6106;0.92745;33.18;;;1.3793;1;42.699
20/09/2021;136.9023;0.7241;0.0893;5.3326;1.3517;1.2828;780.59;;21.713;6.3495;1.1711;73.6459;3.213;;;0.301;4.189;42.7303;20.1735;0.703;8.7465;0.3845;4.116;49.973;3.9282;3.64;73.3315;3.75;1.3517;14.81035;8.7156;0.93055;33.363;6.7686;3.6725;1.36945;1;42.841
21/09/2021;136.5804;0.7268;0.0897;5.3038;1.3511;1.2801;788.05;;21.643;6.335;1.1738;73.5907;;109.55;;0.301;4.1895;42.7193;20.1438;0.7022;8.6751;0.3845;4.11;50.152;3.9337;3.64;73.2067;3.75;1.3511;14.81105;8.6746;0.92465;33.428;6.7671;3.6725;1.3686;1;42.739
22/09/2021;136.6173;0.725;0.0895;5.2777;1.3527;1.2756;785.1;6.4684;21.638;6.3399;1.1729;73.8026;3.208;109.22;;0.301;4.1885;42.7188;20.0328;0.7023;8.634;;4.108;50.133;3.946;3.64;72.8806;3.75;1.3527;14.7843;8.6678;0.92205;33.442;6.7704;3.6725;1.3641;1;42.625
23/09/2021;136.5989;0.7244;0.0894;5.2885;1.3516;1.2653;785.03;6.4648;21.641;6.3476;1.1715;73.7261;3.203;;1177.6;0.301;4.1865;42.7479;20.028;0.6998;8.6095;;4.109;50.182;3.9256;3.64;72.7245;;1.3516;14.60965;8.6672;0.92455;33.498;6.7757;3.6725;1.3682;1;42.596
24/09/2021;136.5251;0.7297;0.0894;5.3429;1.35;1.268;787.24;6.4623;21.683;6.3454;1.1719;73.6935;3.201;110.4;1181.7;;4.181;;20.1118;0.7062;8.6091;;4.106;50.372;3.9268;;73.0081;;1.35;;8.6353;0.92275;;;;1.3695;1;42.689
27/09/2021;136.728;0.7284;0.089;5.3472;1.3523;1.2637;788.98;6.4602;21.755;6.3566;1.1698;73.6567;3.204;110.8;1175.3;0.3011;4.185;42.7584;20.1052;0.7023;8.6045;;4.121;50.422;3.9276;3.64;72.6613;3.75;1.3523;15.06655;8.668;0.9263;33.432;6.7614;3.6725;1.37;1;42.692
28/09/2021;136.7833;0.731;0.0887;5.42;1.3539;1.268;795.48;6.4562;;6.3675;1.1678;73.7746;;111.03;1175.9;0.3012;4.183;42.7431;20.306;0.7004;8.6505;;4.124;50.921;3.9546;3.64;72.5083;3.75;1.3539;15.09515;8.7253;0.9282;33.672;6.7594;3.6725;1.3602;1;42.816
29/09/2021;136.8877;0.7254;0.0885;5.4167;1.3576;1.2741;798.63;6.4682;21.844;6.3806;1.1654;74.153;3.212;111.63;1182;0.30135;4.185;42.7571;20.4977;0.6946;8.7034;0.3845;4.125;50.947;3.9684;3.64;72.7608;3.75;1.3576;15.0309;8.7319;0.92845;33.855;6.7504;3.6725;1.3505;1;42.884
30/09/2021;137.1705;0.7206;;5.4388;1.3611;;803.59;6.4634;22.02;6.422;1.1579;74.2551;3.229;111.91;1184.9;0.30165;4.188;42.7681;20.5623;0.6874;8.7788;0.3845;4.132;50.959;3.9925;3.64;72.6642;3.75;1.3611;15.16375;8.7911;0.93645;33.897;6.7466;3.6725;1.3435;1;42.94
01/10/2021;137.2811;0.7211;;5.3905;1.3603;1.2654;811.9;;21.819;6.4114;1.16;74.2644;3.227;111.4;1185.2;;4.1845;42.7436;20.5103;0.6899;8.6383;;4.127;50.879;3.9678;;72.9215;;1.3603;14.9607;8.7791;0.93265;33.725;6.7397;;1.3513;1;42.942
04/10/2021;137.1028;;0.0888;5.4198;1.3574;1.2583;803.9;;21.76;6.3917;1.1636;74.2429;3.217;110.97;;0.3015;4.172;42.7712;20.5747;0.6934;8.5743;;4.127;50.891;3.9368;3.64;72.9239;3.75;1.3574;14.89875;8.7552;0.92815;33.708;6.7589;3.6725;1.35905;1;42.994
05/10/2021;137.1459;0.7265;0.0883;5.4605;1.3584;1.2575;805.89;;21.817;6.4109;1.1602;74.5307;3.229;110.92;1187.2;0.3015;;42.766;20.5818;0.6956;8.5464;;;50.744;3.9688;3.64;72.5686;3.75;1.3584;14.97115;8.7417;0.9273;33.808;6.764;3.6725;1.36245;1;43.034
06/10/2021;137.361;0.726;0.0882;5.5091;1.3576;1.2613;810.63;;22.025;6.4458;1.1542;74.6292;3.245;111.62;1187.1;0.3015;4.1795;42.7749;20.6947;0.6967;8.5973;;4.131;50.711;3.9992;3.64;72.5682;3.75;1.3576;15.1276;8.7812;0.92955;33.897;6.7682;3.6725;1.3573;1;43.295
07/10/2021;137.3057;0.7281;0.0886;5.5134;1.3585;1.2558;816.28;;21.975;6.4348;1.1562;74.8607;3.228;111.38;1190;0.3016;4.1815;42.8107;20.604;0.6919;8.5961;;4.098;50.76;3.9334;3.64;72.2854;3.75;1.3585;14.86735;8.7814;0.926;33.796;6.7769;3.6725;1.35945;1;43.296
08/10/2021;;0.7298;0.0885;5.5078;1.3584;1.2482;813.62;6.4482;21.989;6.4321;1.1569;74.994;3.231;111.72;1190.3;;4.182;42.839;20.7293;0.6942;8.5448;;;50.733;3.9775;;71.9882;;1.3584;14.90095;8.796;0.92895;33.883;6.7792;;1.3629;1;43.419
12/10/2021;137.3548;0.7349;0.0882;;1.3561;1.2461;820.18;6.4568;21.961;6.4395;1.1555;75.3424;3.226;113.48;1193.4;0.3018;4.172;42.9397;;0.6927;8.5338;;4.062;50.665;3.9664;3.64;71.8801;3.75;1.3561;14.946;8.7644;0.92835;33.481;6.7583;3.6725;1.36155;1;43.623
13/10/2021;137.361;0.734;0.0885;5.5464;1.3546;1.2445;827.56;6.4469;;6.4355;1.1562;75.4576;3.235;113.48;1199.1;0.3018;4.1585;42.9506;;0.6934;8.524;0.3845;3.997;50.828;3.9638;3.64;71.8577;3.75;1.3546;14.87805;8.7709;0.9274;;;3.6725;1.3624;1;43.774
14/10/2021;137.0968;0.7388;0.089;5.4982;1.3497;1.2372;820.19;6.4366;21.882;6.4132;1.1602;75.3039;3.221;113.38;1195;0.3017;4.1563;42.9828;20.6075;0.6976;8.4406;0.3845;3.936;50.688;3.9403;3.64;71.7846;3.75;1.3497;14.7973;8.6587;0.92;33.209;;3.6725;1.37095;1;43.9
15/10/2021;137.0537;0.7422;0.089;5.4504;1.3485;1.2379;816.81;6.4286;21.896;6.4129;1.1602;;3.219;113.89;1188.3;;4.158;42.9648;20.4672;0.7036;8.4145;;;50.609;3.9413;;71.2371;;1.3485;14.68905;8.625;0.92355;33.25;6.7636;;1.37455;1;43.889
18/10/2021;;0.7403;0.0892;5.5187;1.3502;1.2375;826.19;6.4337;21.934;6.4116;1.1604;75.3434;3.229;114.27;1182.8;0.3018;4.164;42.9531;20.3587;0.7079;8.4146;0.3845;3.943;50.686;3.9471;3.64;71.1714;3.75;1.3502;14.77;8.6463;0.9254;33.457;6.7536;3.6725;1.3728;1;43.764
19/10/2021;;0.7455;0.0896;5.5515;;1.2357;820.29;6.4011;21.883;6.384;1.1655;;3.212;114.14;1185.8;;;42.9357;20.2647;0.7096;8.3518;;3.941;50.807;3.9212;3.64;70.9674;3.75;1.3455;14.5856;8.6077;0.9191;33.336;6.7638;3.6725;1.38265;1;43.812
20/10/2021;137.0106;0.7499;0.0897;5.5565;1.3436;1.2329;813.33;6.3935;21.955;6.4014;1.1623;75.0507;3.215;114.55;1181.7;0.30155;4.1555;42.9154;20.185;0.7157;8.3829;0.3845;3.938;50.755;3.9428;3.64;71.0555;3.75;1.3436;14.49795;8.6211;0.9229;33.422;6.7687;3.6725;1.3761;1;43.785
21/10/2021;136.9369;0.7508;0.09;5.6417;1.3424;1.2351;811.55;6.3993;22.012;6.3939;1.1637;74.7635;3.211;114.26;1175.6;;4.1565;42.8995;20.2643;0.7206;8.3411;0.3845;3.948;50.802;3.9449;3.64;70.9904;3.75;1.3424;14.54425;8.5927;0.9188;33.377;6.768;;1.3803;1;43.896
22/10/2021;136.9184;0.7477;0.0895;5.7111;1.3454;1.2357;817.61;6.3913;22.059;6.3977;1.163;74.7836;3.211;114.02;1175.8;;4.158;42.8662;;0.7163;;;3.956;50.815;3.9576;;70.8623;;1.3454;14.64755;8.5778;0.9166;;6.7686;;1.37865;1;43.878
25/10/2021;136.8693;0.7487;0.089;5.5967;1.3445;1.2379;816.58;6.3808;22.178;6.412;1.1603;75.0191;3.206;113.71;1178.4;0.30145;4.1495;42.9435;20.1897;;8.3684;0.3845;3.967;50.832;3.9502;3.64;70.1345;3.75;1.3445;14.78955;8.5736;0.91915;;6.7658;3.6725;1.3771;1;43.669
26/10/2021;137.0906;0.7515;0.0893;5.5794;1.3469;1.2376;810.16;6.3833;22.127;6.4032;1.1618;75.1167;3.201;113.95;1171.8;0.30165;4.147;42.9296;20.1888;0.7168;8.3343;0.3845;3.987;50.767;3.974;3.64;69.5526;3.75;1.3469;14.7391;8.6173;0.91905;33.119;6.6987;3.6725;1.3828;1;43.54
27/10/2021;137.1153;0.7526;0.0888;5.5661;1.3484;1.2358;806.55;6.3853;22.106;6.4039;1.1617;74.9519;3.191;114.15;1166.3;0.30165;4.149;42.9942;20.193;0.7161;8.3815;0.3845;3.983;50.721;3.9815;3.64;69.8104;3.75;1.3484;14.9987;8.6036;0.91965;33.246;6.7558;3.6725;1.3713;1;
28/10/2021;137.1582;0.751;0.0882;5.6118;1.3477;1.2349;804.32;6.3945;;6.4169;1.1593;74.8216;3.185;113.6;1168.1;0.30165;4.153;;20.3255;0.716;8.4075;0.3845;3.975;50.782;3.9938;3.64;70.5207;3.75;1.3477;15.1287;8.5858;0.91845;33.285;6.731;3.6725;1.3761;1;43.953
29/10/2021;136.8939;0.7546;0.0881;5.6424;1.3444;1.2384;805.47;6.3904;22.065;6.3881;1.1645;74.7858;3.158;113.65;1171.7;;4.144;43.0203;;0.718;8.3723;0.3845;3.986;50.77;3.9664;;70.52;;1.3444;15.21135;8.5195;0.91105;33.184;6.7505;;1.3784;1;44.181
01/11/2021;;0.7505;0.0875;5.6688;1.3498;1.2368;;6.4029;22.141;6.4256;1.1578;74.9298;3.134;114.12;1169.6;0.30175;4.1465;;20.8598;0.7166;8.4097;0.3845;;;;3.64;71.0863;3.75;1.3498;;8.5883;0.91305;33.41;6.7394;3.6725;1.36775;1;44.175
02/11/2021;137.1337;0.7497;0.0871;;1.3476;1.2404;810.91;6.3995;22.037;6.412;1.1603;74.7616;3.13;114.1;1176.3;0.30165;4.149;;;0.7179;8.4392;0.3845;4.007;;3.9772;;71.4783;3.75;1.3476;15.42455;8.5224;0.91265;33.305;6.7413;3.6725;1.3654;1;
03/11/2021;137.2197;0.7435;0.0872;5.6666;1.3492;1.2417;814.42;6.3994;22.064;6.4243;1.1578;74.5684;;;1175.5;0.30165;4.1535;42.9708;20.8352;0.7121;8.517;0.3845;4.008;50.453;3.9681;;71.4876;3.75;1.3492;;8.5575;;33.347;6.7566;3.6725;1.3653;1;44.152
04/11/2021;137.5511;0.7448;0.0875;5.5936;;1.2449;815.52;6.3952;22.022;6.429;1.1569;;3.125;114.15;1181.1;0.30165;;;20.6242;0.7167;8.5219;0.3845;4.007;50.54;3.9807;;;3.75;;15.24795;8.5735;;33.375;;3.6725;1.35895;1;43.974
05/11/2021;137.6777;0.7397;0.0876;5.5449;1.3521;1.2452;815.58;6.4;21.936;6.4568;1.1519;;3.118;113.77;1180;;4.1595;42.9905;20.3925;0.7105;8.5839;;4.01;50.567;3.9911;;;;1.3521;15.2575;8.5885;0.9167;33.326;6.7654;;1.34425;1;43.609
08/11/2021;137.69;0.7398;0.0882;5.5621;1.351;1.2449;812.4;6.3978;21.808;6.424;1.1579;74.1106;3.103;113.59;1185.2;0.30175;4.1555;43.0118;20.3265;0.7107;8.5279;0.3845;4.008;50.489;3.9747;3.64;71.3975;3.75;1.351;15.0185;8.588;0.91515;33.09;6.7676;3.6725;1.35165;1;43.526
09/11/2021;137.6072;0.741;0.0885;5.4951;1.3471;1.2448;806.61;6.3956;21.761;6.4245;1.1577;73.9191;3.106;113.25;1184.3;0.3016;4.152;43.0546;20.2833;0.7151;8.513;0.3845;4.013;50.241;3.9622;3.64;71.2866;3.75;1.3471;15.00415;8.5555;0.9148;32.793;6.7796;3.6725;1.35705;1;43.51
10/11/2021;137.6689;0.7368;0.088;5.4584;1.3476;1.2452;797.78;6.3929;21.815;6.435;1.1558;74.1659;3.109;112.85;1178.4;0.3016;4.1513;43.0611;20.4702;0.7125;8.5523;0.3845;4.021;50.033;3.9737;3.64;70.695;3.75;1.3476;15.1917;8.5963;0.91415;32.765;6.7554;3.6725;1.3504;1;43.672
11/11/2021;138.1435;0.7304;0.0869;5.4165;1.3549;;791.71;6.4044;;6.4897;1.146;74.4749;;113.95;1181;0.3021;4.1625;43.0785;20.4652;0.7066;8.6994;0.3845;4.016;50.068;;3.64;71.1964;3.75;1.3549;15.20655;8.7267;;32.883;6.7539;;1.3399;1;43.828
12/11/2021;137.9767;0.7287;0.0872;5.4193;1.3559;1.2565;791.3;6.3926;22.048;6.4963;1.1448;74.4694;3.112;114.24;1184.7;;4.1678;43.0488;20.5072;0.7019;8.6922;;4.02;50.188;4.0559;;71.8118;;1.3559;15.2706;8.7322;0.92285;32.809;6.754;;1.33935;1;44.097
15/11/2021;137.9522;0.7343;0.0872;;1.352;1.2517;797.8;6.3813;22.033;6.499;1.1444;74.3548;3.102;113.98;1179.6;0.3021;4.1585;43.1138;;0.7041;8.6659;0.3845;4.002;50.002;4.0497;3.64;72.2724;3.75;1.352;15.19745;8.738;0.9198;32.707;6.754;3.6725;1.344;1;44.12
16/11/2021;138.4686;0.7354;0.0872;5.4766;1.3524;1.255;801.96;6.3798;22.189;6.5418;1.1368;74.4535;3.09;114.19;1180.2;0.30235;4.161;43.1904;20.8092;0.7046;8.6966;;3.996;49.931;4.1061;3.64;72.5553;3.75;1.3524;15.2424;8.787;0.92745;32.734;6.7332;3.6725;1.34475;1;44.035
17/11/2021;138.7704;0.7284;0.0864;5.4987;1.3593;1.2595;806.24;6.3869;;6.5717;1.1316;74.3753;3.074;114.85;1179.6;0.30265;4.1795;;20.6912;0.6991;8.7394;0.3845;4.001;50.272;4.1204;3.64;72.8228;3.75;1.3593;15.48935;8.8822;0.93045;32.768;6.7493;3.6725;1.34545;1;44.105
